 Latitude , Longitude , Magnitude 
-1.6007,99.6305,4.6
-0.3541,101.6589,3.5
2.5682,95.9773,4.5
-1.7081,99.6747,4.6
-1.77,99.7985,4.7
2.1847,96.7308,6
-0.1881,97.1346,3.8
-1.0636,100.8498,3.7
-1.094,100.3509,3.6
-1.8318,99.5643,3.7
-1.4268,99.6258,3.3
1.5448,96.8803,4.2
-2.2284,99.1247,3.6
-0.6353,101.3872,3.5
-1.7594,99.8871,4.3
-1.7995,99.7837,4.5
2.0739,96.825,5.4
2.2577,96.2502,4.6
-1.3362,99.8272,4.1
0.9758,97.5022,5
-1.3335,99.971,4.2
2.0947,96.8633,5
-1.7664,99.7363,3.6
-0.5474,99.7092,4
-1.9641,99.5745,3.5
-1.7536,99.8545,3.6
-1.3601,100.3755,3.5
2.2301,96.6026,4.5
0.6573,97.1297,4.2
-1.7911,99.7621,4.5
-1.6149,99.8307,4.6
-0.378,101.5897,3.7
2.8823,97.3969,3.7
-0.2797,101.2081,3.9
0.9945,97.3698,4.2
-1.9006,99.4978,3.6
1.6883,98.999,4.5
-0.9607,100.6362,3.7
-0.4391,101.8282,3.3
-1.5736,100.0932,4.3
-1.7431,99.5634,3.4
-1.8222,99.82,4.7
-1.8282,99.6807,4.4
0.7196,97.5478,4.2
1.6266,97.9668,3.3
-1.573,99.7295,3.7
2.705,95.2053,3.7
2.3354,97.1107,4.7
-1.6381,99.7587,4.3
-1.5102,100.126,3.3
-0.4567,101.6224,3.5
4.5746,94.9897,4.6
-1.5707,99.7112,4.5
-1.7109,99.8865,4.2
-1.4962,99.8952,3.3
-0.2496,96.7797,3.6
1.2748,97.3439,4.5
-1.7764,99.6825,4.7
1.9208,96.4643,4
2.4034,96.6616,4.2
-1.6719,99.4942,4.2
2.3352,96.1248,4.3
1.0449,97.2768,5
2.8033,97.3536,3.3
-1.838,99.8672,3.6
1.2387,97.4416,3.8
-1.713,99.8264,5
-1.544,100.032,3.8
-1.7147,99.7558,5.4
1.4487,96.9847,4.5
-1.7111,99.8451,4.8
-1.5334,99.8159,4.2
-1.5875,99.6801,4.2
-2.3556,99.1773,3.4
-1.851,99.3303,4
-1.579,100.0104,3.6
-1.7158,99.5938,3.5
-1.671,99.6614,4.4
-0.9994,100.8814,4.4
2.4678,96.2702,4.6
-1.5005,99.9658,3.7
1.155,97.5047,3.5
1.1298,97.1763,3.9
-1.6445,99.826,4.6
-1.6702,99.6487,4
-1.4957,99.7379,4.3
-1.7502,99.6347,4.2
-1.9393,99.4257,4.3
3.4098,96.375,3.7
1.6109,96.7275,4.5
-1.5786,99.7711,4.5
1.5178,97.0342,4.4
1.435,96.8759,3.9
-1.6304,99.9133,3.6
-0.0996,97.7688,3.5
-1.562,99.1946,3.9
-1.778,99.6757,4.9
-1.47,100.2513,3.6
-1.5462,100.1158,3.5
-1.6234,99.7073,5
-1.7174,99.7462,4.9
-1.5642,99.6805,4.3
-1.6655,100.2711,3.5
-1.5702,99.9344,4.6
-1.8155,99.5476,4.3
-1.686,99.6366,4.3
-1.7093,99.7337,4.8
-1.7435,99.8485,5.1
-1.5648,99.4574,5.2
-1.7831,99.8061,5.2
2.2337,96.6271,4.5
-0.6031,98.7139,3.5
0.7858,97.4016,4.6
-0.2935,96.8682,3.9
-1.3259,97.7279,3.4
1.8483,97.0711,4.5
-2.0879,99.1152,4.4
-1.4277,99.9374,4.3
-0.5585,101.348,3.4
0.2844,97.6525,4.4
-1.6175,99.7353,4.5
2.5501,96.9344,3.7
0.7002,98.5059,4.3
1.0217,97.31,4.9
2.6642,96.2215,4.5
1.093,97.2059,4.7
-1.6177,99.7323,3.6
-0.9618,100.8266,3.5
-0.4851,100.6147,3.4
-1.9273,99.5503,4.3
-1.7362,99.8497,4.8
1.2229,97.1399,4.7
-1.9872,99.0551,3.6
1.2093,97.1824,3.6
-1.829,99.603,4.4
3.7949,96.9395,3.7
-1.7613,99.9754,4.2
2.918,96.3041,4.4
1.3526,97.7457,3.6
-1.2504,100.1502,3.3
-1.5569,99.6371,4.5
-1.6056,99.8952,4
-1.8113,99.9245,4.6
-1.4915,99.8575,4.3
-1.6033,100.0361,4.3
-1.4288,99.9483,4.5
-1.7478,99.7442,4.8
-0.121,97.2313,3.6
1.2691,97.2398,4.2
-1.609,99.7643,4.4
-1.555,99.5519,4.4
0.3889,98.0006,3.6
0.3175,98.0305,3.6
1.1839,97.3266,4.3
-0.2632,97.0275,4.2
1.8028,96.5358,3.5
2.1107,96.3693,4.3
-1.7746,99.8911,3.5
-1.5201,100.2495,4.6
-1.3777,99.8372,4.5
-0.711,98.5673,4.1
-1.7145,99.8561,4.7
-1.6544,99.6112,4.6
-2.7595,98.5361,3.6
-1.7365,99.8977,5.2
-1.6905,99.8926,4.1
-1.9504,99.4471,3.9
0.8495,97.51,3.6
1.713,96.471,4.1
-0.3807,101.6961,3.5
-0.5238,98.7903,4.6
0.7246,97.4086,4.6
-1.6209,99.6295,3.9
-1.5682,99.4523,4.4
-1.7064,99.6344,4.2
0.203,101.5049,3.4
-1.2993,99.8763,3.8
-1.6169,99.4688,3.6
0.8659,97.3562,3.8
0.5764,96.4186,3.8
1.8387,98.965,3.3
2.407,97.5359,3.6
1.5375,97.1558,3.8
-1.6636,99.6098,4.5
1.1523,97.039,3.7
-0.2783,96.9409,4.4
3.8577,95.2948,3.4
0.9799,96.7343,3.7
-1.7154,99.8763,4.5
0.3273,98.6862,3.5
-0.6163,98.5651,4.2
-1.7317,99.9109,5
-0.386,102.4582,3.5
1.0007,97.2701,4.4
-1.5037,99.8072,4.4
2.2059,96.8004,3.6
2.7986,96.185,3.9
-1.4487,99.8907,3.8
-1.6587,99.8155,3.9
0.8255,96.9182,3.8
1.081,98.1296,4.3
-1.7153,99.953,4.7
-0.3447,96.9503,3.7
-0.5916,97.1505,4
-1.5948,99.6821,3.9
2.7883,96.5076,4.1
-1.2048,102.0023,3.8
-1.8896,99.2826,3.7
0.6401,97.0616,3.7
4.0623,95.8083,4.3
-1.686,99.8357,4.4
-1.9969,99.4315,3.9
-1.383,99.8166,4.5
-1.5715,99.4465,4.3
0.9786,97.2783,3.8
-1.5816,99.7143,3.8
-1.6968,99.7201,4.6
-1.9013,99.9507,5.7
2.7668,96.5806,4.4
-1.9255,99.4305,3.6
1.4953,97.6893,3.5
-1.4306,100.2557,3.6
0.7083,97.6478,3.3
-1.0251,100.509,4.6
0.8305,95.838,3.7
-1.5439,99.6938,4.5
-1.8367,99.6894,4.5
1.4584,97.6263,4.9
1.952,97.022,4
3.3626,96.8503,3.4
2.7927,96.8058,3.4
2.0096,96.7316,4
-1.7643,99.6505,3
-1.8327,99.7972,4.5
-1.1886,101.8443,3.7
-1.4915,99.8261,4.3
2.5611,95.5936,4.3
1.0791,97.2614,4.3
-1.6336,99.9093,4.6
-6.0515,104.8094,5.4
0.0732,98.0086,3.6
-2.2418,100.1305,3.4
2.6136,95.3113,4.4
1.0063,98.1125,4.7
-0.2899,96.9987,3.7
-0.3457,96.859,3.3
-0.0543,96.6316,3.5
-0.8864,101.1557,3.2
2.959,96.3484,5.3
2.8093,96.2314,4.2
2.8363,96.2139,3.7
2.7835,96.0372,4
-0.1957,97.409,3.5
1.1305,97.969,3.6
-1.7318,99.5883,4.3
2.9778,96.7406,3.4
1.3156,97.1267,4.6
1.786,97.1851,4.7
1.8603,97.1802,3.3
0.988,95.6693,3.7
-1.5721,99.5967,4
2.8913,96.2947,4.8
-1.1865,102.568,3.8
0.4007,98.8047,3.6
2.2226,96.9967,4.2
-1.6773,99.5665,4.3
1.0797,97.2124,4.7
2.2797,96.3332,4.3
1.0944,97.1854,4.1
1.2984,97.3614,4.5
1.2971,97.2909,4.6
1.8757,97.0013,4.5
-1.9444,100.4208,3.8
1.0433,97.2332,4.7
-0.6828,100.0865,3.7
1.5994,96.9879,4.5
1.2179,97.2508,4.6
4.6903,95.1283,4.8
3.0799,97.2462,3.6
2.5753,95.4502,4.3
-1.7695,99.9913,5
3.0652,95.9811,4.3
1.0968,97.6949,3.7
2.8872,96.445,4.3
1.9315,96.7496,3.6
0.868,97.0158,4.3
1.0872,97.0366,3.6
0.9881,97.3761,4.5
0.5012,100.2448,3.4
1.6268,97.1519,4.9
-0.2109,96.4805,4.4
-1.5854,99.6588,4.4
2.2518,96.1833,4.6
1.2094,97.0997,3.8
-1.8371,100.133,3.6
1.8465,97.6843,6.4
-1.8042,99.4985,3.8
0.9043,97.45,3.8
2.7214,96.1345,4.1
1.077,97.1153,3.8
0.4405,99.2101,3.3
1.1485,97.2761,4.3
-1.7462,99.7975,4.3
-1.7889,99.9731,4.5
-1.8836,99.7686,3.8
1.0916,97.1102,3.7
1.1547,97.1751,4
-1.6177,99.5715,4.7
0.2577,97.7215,4.4
1.0077,97.2392,4.4
1.2564,97.2168,4.8
-1.2361,100.35,3.7
1.438,97.0197,3.6
0.6823,96.9489,3.7
2.6591,97.0201,3.9
1.0639,97.226,4.5
1.3642,97.403,3.5
0.8724,97.5125,4.7
0.8855,97.4396,4.4
-0.709,99.931,3.8
4.5217,96.803,4.5
0.2906,97.6934,5.4
-1.6805,99.7331,4.2
-1.7431,99.6299,3.9
0.308,98.1651,4.5
1.2782,97.1921,4.4
1.4114,97.4019,4.4
-1.5201,99.8122,4.5
0.845,97.099,3.6
-1.7639,99.7745,3.7
-1.6149,99.6768,4.9
-1.2625,100.374,3.2
-1.603,99.6849,5.4
-1.5207,99.7615,4.5
-1.2934,100.7756,3.5
-0.8351,100.4672,3.5
2.2272,96.2719,4.5
2.1835,96.3204,4.5
2.2138,96.3563,4.4
2.3041,96.445,4.5
1.2037,98.3014,3.5
2.9777,96.4297,4.4
-1.014,101.9024,3.2
0.9751,97.6991,3.4
2.0738,96.6123,4
1.9169,97.5623,4
2.924,96.1737,3.8
-1.6983,100.0128,3.9
-2.3544,99.2847,3.3
0.8094,96.8972,4.6
-1.4437,100.122,4.1
0.9893,97.3188,4
1.0382,97.3338,4.6
1.5868,95.6726,3.8
-1.578,99.6832,3.9
1.1585,97.0738,4.3
0.903,97.3778,3.6
0.9726,97.47,5
2.2,96.6002,4.2
1.155,99.0781,3.4
1.8383,98.4599,3.9
1.2135,97.7497,3.7
2.4712,97.0248,4.5
0.8727,97.7833,3.7
-1.7472,99.9095,4.7
-0.681,101.3548,3.6
0.2012,97.7346,4.6
3.1825,96.918,3.2
-1.5618,100.1544,3.9
1.9638,95.9438,3.8
0.017,97.1597,3.7
1.1816,97.1399,4.8
1.272,97.231,4.7
1.2766,97.2675,4.6
0.7161,97.4533,4.6
-1.1046,100.4631,3.6
0.8871,97.3667,4.3
4.1115,97.2096,3.7
0.9907,97.3456,4.3
1.1983,97.0908,4.2
1.3002,97.2565,4.8
1.2201,97.1492,5
1.2992,97.1403,4.6
-1.4443,99.9444,4.4
2.1745,96.3231,4.2
-1.8283,99.5509,4.1
2.3455,96.3233,5
2.2149,96.3559,4.5
0.9225,97.6523,3.6
-1.5534,100.0087,3.5
1.2941,97.1133,4
2.0037,96.0846,3.8
1.45,96.272,4.3
1.876,97.828,3.5
2.1919,96.3617,4.9
1.2695,97.4379,3.7
-1.844,99.319,3.8
2.2955,96.6086,4.7
-1.6602,99.8634,3.6
0.0194,96.9172,4.1
1.4171,97.2169,4.5
1.5504,97.1403,4
-2.0302,102.2709,4.5
-0.5758,101.6266,3.6
2.0519,95.6779,3.5
0.4262,99.5185,3.2
-1.1384,100.3766,4.2
-1.614,97.1651,3.7
1.7307,97.7898,4.7
2.2519,96.3721,3.9
1.4508,97.633,3.5
-1.7445,99.7271,4.4
-3.6318,104.4953,3.7
1.2792,97.1465,4.4
1.1328,97.1714,4.4
1.5127,97.0534,4.6
-0.3623,98.0061,4.5
1.1186,97.2425,4.4
4.2512,95.4987,4.3
1.7732,97.1023,4.4
-1.6895,99.9544,3.7
1.3003,97.1016,4.7
1.1142,97.3214,4.4
1.266,97.4301,3.4
1.7773,96.7636,3.9
-0.5791,96.5322,3.5
1.0964,97.1671,3.5
5.2171,95.163,4.2
-0.9283,100.7922,3.4
-1.9154,99.6795,3.4
0.6011,98.2277,3.5
2.6364,96.8442,3.4
0.5514,98.3746,4.6
1.585,97.0067,4.2
2.2619,96.3181,3.8
0.7763,97.4022,4.2
1.8633,96.8061,4.3
-0.3951,98.2241,4.1
1.6955,96.9859,4.2
-4.2685,103.2718,3.8
1.622,97.1235,4.9
1.6473,97.1077,4.6
1.1665,97.0708,3.5
2.7174,96.1122,4.2
2.9144,96.4258,3.6
2.6263,95.5631,4.1
1.9216,97.0365,4.6
2.6471,95.6072,4.7
0.4991,99.015,3.8
0.6445,97.1692,3.8
2.4798,95.8526,4.2
-1.2531,99.939,3.8
2.7706,96.2223,3.4
2.3642,95.5447,3.6
-1.3108,100.608,3.7
1.1039,97.2103,3.7
-1.668,100.0673,3.6
1.9003,96.7176,3.9
2.8399,98.408,3.3
-1.6183,99.9593,4.4
5.1526,95.098,3
-0.1686,96.5312,3.8
0.9487,97.3663,4.2
1.618,98.7805,3.7
1.937,96.673,4.1
2.1668,96.3968,4.2
0.8648,97.701,3.6
-0.2973,96.9218,4.3
3.6104,95.0268,3.7
2.2672,96.703,3.5
0.2044,98.608,3.7
2.5865,95.8134,4.3
2.7161,95.9711,5.2
-0.2574,97.0509,4
-0.2901,96.9003,4.1
0.8117,97.0933,3.8
1.3317,97.2093,3.6
-1.8068,99.2864,3.3
-1.7714,99.7817,4.3
0.7749,96.67,3.6
-0.1584,96.9959,3.8
-1.9847,99.3641,3.3
1.1657,97.201,3.9
-1.6313,99.5457,3.7
0.1038,96.5447,3.5
1.8939,96.5602,3.7
0.2566,97.874,4.2
1.7617,97.0285,3.7
1.863,96.1155,3.5
1.6868,97.8577,3.6
1.5544,96.9262,3.9
1.2068,97.1049,3.8
0.2942,97.7891,3.4
1.025,97.2087,4.7
1.3392,98.3506,3.7
-1.8639,99.6341,4.2
2.544,97.1293,3.7
-1.8373,99.9139,4.8
1.2127,97.2413,3.8
3.0559,96.4643,4.5
1.4434,96.9432,4.1
2.3645,96.3427,4.7
-0.4375,101.0566,3.7
-0.5054,100.7354,3.5
3.0557,96.1732,4.1
0.0867,97.3315,3.8
2.7587,96.3575,4.5
2.8054,96.0484,3.4
4.2157,97.0879,3.4
1.6041,96.7647,3.5
-1.6987,99.9341,3.5
-1.9439,99.0247,3.7
1.9984,96.2678,3.8
1.1148,97.2641,5.1
0.4041,97.2489,4.4
0.3375,97.303,4.6
0.3424,97.3435,4.3
1.5593,98.7737,3.6
-2.4984,98.6738,3.6
0.9265,97.432,4.4
-1.7799,100.5899,4.9
1.2616,97.5345,3.5
-1.6992,99.8364,4.2
1.8239,97.0305,3.6
2.338,97.1154,4.7
0.9054,97.4265,4
1.9201,96.6135,4
1.2002,97.1076,4.1
1.2531,97.335,4.2
1.2448,97.2393,4.5
0.3351,97.3071,5.2
0.3292,97.3384,4.8
1.5247,97.6835,4.1
0.3696,97.3636,4.3
1.1503,97.2124,4.6
0.3244,97.28,5.2
0.5216,97.2836,4.9
1.1719,98.9821,4.2
0.9637,97.1972,4.5
0.4621,97.375,4.1
0.3697,97.3465,4.3
0.4347,97.4159,4
2.2369,96.2755,4.5
0.7478,99.1864,3.4
0.2913,97.3714,4.1
1.0434,97.2465,4.3
-1.7539,99.7631,4.6
0.8525,97.2124,3.7
0.3971,98.433,3.4
0.6102,98.1495,3.7
0.3273,97.3254,3.5
0.3856,97.2828,4.3
0.4138,97.2943,4.7
-0.182,96.8455,3.8
0.2973,97.3463,4.3
4.534,94.9956,4.7
1.029,97.7632,3.7
2.3545,96.3627,3.5
0.3833,97.4389,3.5
1.3467,97.007,4.8
-5.1883,104.8075,4.4
1.3221,97.2138,5.2
1.5995,98.6389,3.3
0.1613,97.9924,3.6
0.2476,97.1482,3.4
1.2641,97.0919,4.6
-1.3759,99.6584,3.8
1.1183,97.2122,4.4
1.1,97.3275,4.6
1.3901,97.2109,4.5
2.0637,98.5285,3.9
1.2805,97.505,4.4
0.8026,97.961,4.3
0.2902,97.8545,4.2
1.4154,97.6974,4.3
-1.5289,99.5995,3.9
-1.3585,100.1587,3.6
0.0536,97.0542,4.1
-1.7663,99.4397,3.7
2.9073,96.7345,3.7
2.4804,95.9076,4.8
1.388,97.124,4.7
2.1572,96.8365,6.2
1.9638,96.732,4.8
2.1071,96.8013,4.8
1.9494,96.587,3.9
1.2823,97.2413,3.7
0.2062,100.5296,3.5
1.4231,97.0434,3.5
2.3117,97.0882,4.7
-1.8776,98.8466,3.9
0.3408,97.354,4.4
-1.4285,99.4919,4.5
-1.7563,99.0224,3.7
1.0733,97.2753,4.6
0.2998,98.6129,4.5
-1.6959,99.6959,4.3
-1.2559,99.5769,4.5
2.865,96.1496,4.2
1.0879,97.2144,4.7
0.0698,96.6889,3.7
0.2595,97.0297,4
2.2012,96.199,4.7
1.1442,96.9195,4.1
-1.4554,99.506,4.5
-1.5313,99.7382,4.2
0.8499,97.3769,4.1
0.3136,97.3416,4.5
0.5824,96.7546,3.2
-4.6224,104.883,3.1
1.0401,97.5088,4.4
0.1725,97.949,4.8
0.1547,97.8712,4.2
2.804,95.4922,4.8
1.9576,96.712,4.2
0.3963,97.9067,4.2
2.8353,96.3332,4.2
2.7445,95.5016,4.3
-1.7459,99.9871,4.6
1.9904,96.7073,4.3
-5.0548,101.3237,3.3
0.2348,97.5706,4.3
0.8688,97.1887,3.8
1.0554,97.2125,4.4
1.7043,97.5607,3.8
1.9859,97.1391,5.3
0.9657,97.372,3.9
1.3276,97.4202,3.6
1.1983,97.1876,3.5
1.4832,97.6022,3.9
2.4936,96.0264,4.3
1.2598,97.5237,3.5
-1.4582,99.4999,4
1.2987,97.201,4.6
-1.6956,99.9096,4.6
1.0149,97.6836,4
2.8296,95.218,3.8
1.8753,96.9681,4.5
0.8171,97.8712,4.7
-1.651,99.3592,4.8
-4.7979,102.7588,3.6
1.4836,97.3251,4.3
1.0134,97.1029,3.5
1.4552,97.3212,4.4
2.2056,96.0747,3.7
-1.5911,99.9232,4.8
-1.8917,99.9992,4
0.8248,96.6126,3.6
0.8543,97.4183,3.9
1.2737,99.2223,3.5
1.5275,96.4669,3.9
-1.6457,99.7156,4.5
1.74,96.7652,3.6
1.2932,97.1393,4.8
0.392,97.4099,3.3
1.3054,97.1613,4.4
-1.5028,99.5904,4.7
1.8531,96.4114,3.8
1.6288,97.0047,4.4
1.0108,97.414,4.8
-0.3389,98.2041,4.2
1.0211,97.2845,4
0.9644,97.6831,4.2
2.4981,95.8958,4.8
-1.8547,99.7801,4.6
-1.7779,99.8352,4.7
-1.7057,99.8919,4.5
-1.6212,100.1792,4.5
-1.532,100.1692,4.4
-1.7288,99.6237,4.4
1.2097,97.2281,4.3
1.2776,97.0989,4.7
1.1916,97.1865,4.1
0.1664,97.7422,3.7
0.882,97.67,4.2
1.8813,97.8003,4.4
0.2842,97.0728,5.2
3.0472,96.4055,5.1
1.9826,96.6953,4.4
0.1839,97.886,4.6
-0.4583,96.4352,3.9
0.8652,97.9447,4.5
-2.2334,98.6443,3.7
2.5569,95.097,3.7
2.8651,96.1856,4.8
1.0836,97.4289,4.7
2.4927,97.3165,4.1
-1.4857,100.2565,3.8
1.4547,97.2572,4.5
1.9196,96.5974,3.5
0.8961,97.4596,4.2
0.6382,97.1162,4
0.3541,98.1704,3.7
2.1141,96.7743,4.5
1.144,97.1422,4.1
1.442,97.4085,4.5
1.3201,97.2679,4.3
1.3055,96.9336,3.8
2.7232,95.0897,4.5
1.1325,97.1616,4.6
1.0104,97.2608,4.3
2.9797,96.0622,3.8
0.3091,97.9497,4.1
2.1788,96.0834,3.5
1.8441,96.5463,3.7
1.5537,97.4517,4.1
-0.0101,97.4518,4.1
1.6026,97.5608,4.3
1.3489,97.3675,4.4
0.9288,97.6348,4.6
0.9169,97.5149,4.5
0.8997,97.4426,4.6
0.9292,97.4993,4.6
0.014,101.0562,3.8
1.3719,97.1245,4.6
1.7856,96.4318,3.5
1.306,97.254,4.7
0.0901,97.3153,4.2
1.6536,97.8456,4.1
1.6587,96.8255,4.2
1.0097,97.2507,3.9
2.114,97.5988,4
3.2491,96.0488,4.3
1.0332,97.2163,4.9
0.4993,98.9397,3.7
0.6014,97.2933,3.8
0.2852,97.3818,4
0.9495,97.386,4.8
1.2801,97.1343,4.7
1.2526,97.1071,4.6
1.0351,97.4598,4.3
0.9201,97.4007,4.3
1.9354,98.1575,3.3
1.2623,97.1235,4.6
1.2103,97.0372,4.6
-1.4401,99.233,3.3
-2.251,99.0711,3.9
0.404,98.5237,4.6
0.848,97.5483,4.5
1.3594,97.5642,3.9
1.2344,97.2312,4.5
2.287,95.7853,3.5
1.1597,97.1511,4.2
1.0149,97.3962,4.1
-4.4659,102.7451,4.5
0.9007,97.3818,4.1
1.0478,97.2608,4.6
1.65,96.941,4.3
2.1443,96.1487,4.7
1.1217,97.1447,4.1
1.7573,96.3978,3.6
-3.9301,106.0922,4.6
0.8714,97.4173,3.6
1.1962,97.1829,4.5
2.1254,96.965,4.4
1.2392,97.1994,3.4
2.0737,96.6977,4.8
2.3469,96.047,3.4
1.5467,96.9818,4.6
2.2854,95.7373,3.8
1.8536,96.4249,3.9
0.3246,97.66,4.1
0.97,96.8456,3.8
1.1527,97.1604,4.2
0.9565,96.9735,4
2.0981,96.4145,4.2
-0.0142,101.3967,3.6
-3.3056,101.761,4.5
0.9559,97.2083,4.3
2.1916,99.4909,3.3
-3.3253,101.6772,4.3
-4.9894,105.224,3.8
2.1828,96.1239,3.7
-6.0132,103.4464,3.6
1.1173,97.4178,3.8
0.7645,98.2937,3.2
4.2099,96.9017,3.6
1.7912,97.807,3.7
2.323,95.841,3.8
0.3496,97.3056,4.6
0.3713,97.373,4.1
0.6586,97.4054,3.9
0.8717,97.8441,3.5
0.8758,97.3707,3.9
1.2304,97.3114,5
1.208,97.2725,5.3
-2.0122,99.8045,4.2
0.8977,97.4371,4
1.8228,97.9895,3.9
1.1837,97.1344,4.2
1.1476,97.3864,3.7
2.7064,97.1598,4.9
2.0789,99.3566,3.4
0.233,97.8683,4.4
4.5433,95.0754,4.5
0.9456,98.505,3.9
1.1238,97.2323,4.8
1.4426,97.8947,3.7
1.142,97.5413,3.7
0.4851,97.7078,3.3
1.2572,98.1354,3.5
2.5029,95.6421,4.3
0.5174,98.7216,4.5
1.1554,97.1794,3.4
1.0952,97.1965,4.5
1.1009,97.2043,4.3
2.3717,96.2772,4.9
3.0405,96.1888,4.1
2.076,96.2287,4.3
4.0736,96.5575,4.8
0.2014,98.8591,4.8
4.7782,96.1236,4.6
2.9309,96.5143,4.3
0.3592,96.7062,3.7
1.1161,97.3217,4.3
1.7453,97.0903,4.7
-1.5551,99.7686,4.3
2.0056,96.6288,4
1.2293,97.1629,4.4
-1.5898,99.8547,4.2
0.5359,98.4245,6.7
0.2652,98.4596,4.7
2.2114,98.9052,4.1
2.3104,96.2774,3.7
2.0793,96.1142,4.2
0.2449,98.5269,5
-1.8831,99.3284,3.6
2.9218,96.8965,3.9
0.1282,98.2982,4.1
0.3467,98.3871,4.5
-0.2343,101.928,4.2
0.4135,98.3104,4.2
-1.4469,99.6754,4.5
1.3759,97.01,4.2
1.2599,97.1206,4.4
1.2049,97.2092,4.6
2.2096,96.986,4.5
2.3213,96.2593,4.1
1.5062,98.4069,3.6
1.2684,97.1224,4.2
2.3425,96.29,4.7
1.1102,97.1998,4.5
0.9024,97.3236,3.7
2.6347,95.5274,4
0.3288,98.6273,4
0.8852,97.4015,4.6
2.805,95.5114,3.6
-5.8108,105.1986,3.8
0.4146,98.5861,5
1.5895,97.02,4.4
1.6851,97.0361,4.5
2.4397,96.3184,4.6
1.1059,97.2695,4.6
1.12,97.2396,4.4
1.1719,97.2875,4.3
0.5151,98.2663,4.4
0.7734,97.0872,3.7
0.1724,97.9338,5
-1.7392,99.7995,4.7
1.1647,97.2069,3.6
1.132,97.2835,4.3
2.8878,96.3024,4.3
1.2622,97.1718,4.7
2.6934,95.6481,4.5
-2.7054,96.8112,3.4
2.2041,97.0468,4.4
-1.738,99.8768,3.4
2.1871,97.2324,4.4
1.9489,96.6477,4.1
-2.0635,99.24,4.3
-1.4299,99.7517,4
0.2883,98.3566,4.8
2.8571,96.2953,3.7
2.078,95.1362,3.6
1.9216,96.7976,4.4
-1.5009,100.3302,3.5
1.8551,96.9548,4.7
2.0195,97.0578,6.9
2.1887,96.8492,4.6
1.8365,96.9442,4.9
2.0101,96.3521,3.9
1.2045,97.1838,4.5
0.8639,97.4717,4.6
0.9284,98.7245,3.5
1.8776,97.2114,3.6
1.0595,96.9109,3.6
0.3821,97.2782,5
0.3902,97.226,4.8
1.974,97.2444,3.6
-0.066,97.5301,3.7
0.4319,97.2164,4.3
0.2121,97.5386,4.2
3.4485,95.009,3.9
0.4279,97.335,4.3
1.0342,97.2849,4.4
2.0638,96.7008,4
0.8324,97.434,4.4
0.7717,97.2339,3.6
0.4648,97.3649,4.2
2.0167,97.1271,4.2
3.9397,95.7719,3.8
0.3595,97.7634,3.8
0.421,97.2579,4.1
1.8928,97.8705,4.8
2.0578,96.1478,4
1.3791,97.1868,5
2.2093,96.2414,4.4
2.9868,96.2667,4.2
1.2084,97.1198,5
1.2557,97.1579,5.1
1.2279,97.0957,4.4
0.2273,97.3243,4.1
0.2571,97.3988,4.8
0.3548,97.5453,4.7
2.2971,96.8392,3.7
0.6217,98.3016,3.7
0.8883,97.8127,3.7
2.4434,95.7476,4.5
0.8534,97.3824,4.2
0.1706,98.6752,4.2
1.5357,97.5189,3.4
1.0936,97.1593,4.5
1.2423,97.0482,3.7
0.9491,97.0566,3.6
2.1194,96.5536,3.4
1.1841,97.0482,3.9
1.5126,97.0816,4.3
-1.6941,99.4849,4.2
1.6005,96.5031,4.1
-1.5813,99.8571,4.2
1.3703,97.1085,4.3
0.8194,97.48,4.9
2.1219,96.3702,3.8
-1.9512,100.0288,4.2
1.1856,97.1052,4.1
-0.073,100.1962,4
-4.2337,103.1126,4.5
0.3947,97.2324,4.3
0.4348,97.2598,4.5
0.8781,97.5285,4.5
0.9572,97.3292,4.5
2.2306,96.28,4.3
1.045,97.2508,4.8
2.3649,96.2649,4.5
2.2398,96.9295,4
4.9219,96.3129,3.8
-0.4422,95.4885,3.4
2.8804,95.5673,5.1
2.7651,95.586,4.8
1.1122,97.6053,3.5
0.2551,98.6008,4.3
1.3399,97.2346,4.9
1.2468,97.0927,3.5
1.826,96.9424,4.4
2.035,96.7584,4.4
0.3129,97.7629,4
0.5719,97.1633,4.5
2.311,97.0186,4.5
0.877,97.5271,3.6
2.1248,96.0922,3.8
0.7755,97.281,3.8
2.3611,95.3398,3.6
-4.3365,103.038,4.6
0.2438,98.4366,3.8
0.8684,97.371,4.6
4.9002,96.1112,4.3
1.0552,97.215,4.6
1.4667,97.1638,4
4.4528,96.9867,4.3
2.7815,95.9959,4.2
0.924,97.3486,3.9
2.8638,96.2236,4.3
2.0394,96.6835,4.9
2.0226,96.6606,4.6
0.4677,99.0594,3.6
-1.7877,99.7726,4.6
1.8615,96.5254,3.5
0.8705,97.5815,3.7
-1.6941,99.9277,3.7
2.3504,96.2583,4.4
0.449,98.4739,4.8
2.2642,97.267,3.3
0.7542,96.3673,4.4
2.2816,96.4193,4.4
-4.6495,103.1921,5
2.8008,96.2975,3.6
-0.3499,98.216,4
2.8355,96.2017,4.2
1.3668,96.5847,3.9
1.8192,96.64,3.7
2.8896,96.4339,3.7
2.5398,95.9647,4.8
2.0872,95.9019,4.2
1.1004,97.2434,4.6
0.8773,97.9555,3.6
0.45,97.9615,4.6
1.539,96.8391,3.7
1.0821,97.3178,4.8
1.1939,97.1877,4.6
3.6939,95.3399,4.7
2.6427,96.1336,4.4
