EventID , Time , Latitude , Longitude , Depth/km , Author , Catalog , Contributor , ContributorID , MagType , Magnitude , MagAuthor , EventLocationName,,,,,,
885513,2000-06-05T11:06:13,-5.095,101.531,33,ISC,ISC,ISC,2772010,mb,3.9,ISC,SOUTHWEST OF SUMATRA,,,,,,
885610,2000-06-05T11:24:56,-4.163,102.733,80.9,ISC,ISC,ISC,1807398,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
885642,2000-06-05T11:32:59,-3.892,102.978,33,ISC,ISC,ISC,2772015,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
886175,2000-06-05T14:48:36,-4.77,101.877,33,ISC,ISC,ISC,2772024,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
886232,2000-06-05T15:05:54,-4.876,102.312,41.3,ISC,ISC,ISC,1736138,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
886245,2000-06-05T15:11:21,-5.8996,100.855,0,IDC,ISC,ISC,2772027,mb,3.8,IDC,SOUTHWEST OF SUMATRA,,,,,,
886438,2000-06-05T16:53:13,-4.154,102.701,53.1,IDC,ISC,ISC,2772031,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
886486,2000-06-05T17:15:28,-5.198,102.65,38.3,ISC,ISC,ISC,1736140,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
886521,2000-06-05T17:23:07,-5.086,102.593,24.4,ISC,ISC,ISC,2772036,mb,3.6,ISC,SOUTHERN SUMATRA,,,,,,
886621,2000-06-05T18:04:41,-4.507,102.214,27.8,ISC,ISC,ISC,2772040,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
886671,2000-06-05T18:26:49,-4.973,102.057,42.2,ISC,ISC,ISC,2772042,mb,3.7,ISC,SOUTHERN SUMATRA,,,,,,
886726,2000-06-05T18:55:12,-5.362,101.3653,33,DJA,ISC,ISC,2772046,mb,3.5,IDC,SOUTHWEST OF SUMATRA,,,,,,
886739,2000-06-05T19:07:21,-5.84,102.695,33,ISC,ISC,ISC,1807434,mb,4,NEIC,SOUTHERN SUMATRA,,,,,,
886834,2000-06-05T19:39:55,-4.9291,103.652,31.1,IDC,ISC,ISC,2772053,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
886861,2000-06-05T19:49:09,-5.12,100.825,28.8,ISC,ISC,ISC,2772056,mb,4.1,ISC,SOUTHWEST OF SUMATRA,,,,,,
886951,2000-06-05T20:20:37,-5.4522,101.3525,0,IDC,ISC,ISC,2772063,mb,3.9,IDC,SOUTHWEST OF SUMATRA,,,,,,
887096,2000-06-05T21:12:51,-5.2667,103.7604,0,IDC,ISC,ISC,2772067,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
887183,2000-06-05T21:37:13,-4.416,102.559,33,ISC,ISC,ISC,1807452,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
887247,2000-06-05T21:59:33,-5.26,102.062,33,ISC,ISC,ISC,2772072,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
887337,2000-06-05T22:28:47,-4.574,102.249,33,ISC,ISC,ISC,1807461,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
887487,2000-06-05T23:23:57,-4.387,102.29,33,ISC,ISC,ISC,1807467,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
887505,2000-06-05T23:24:31,-4.435,102.145,33,ISC,ISC,ISC,1736150,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
887563,2000-06-05T23:55:44,-4.122,102.055,41.1,ISC,ISC,ISC,1736152,Mw,5.5,HRVD,SOUTHERN SUMATRA,,,,,,
887704,2000-06-06T00:59:50,-5.2152,103.637,0,IDC,ISC,ISC,2772084,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
887736,2000-06-06T01:12:45,-4.954,101.667,33,ISC,ISC,ISC,1807473,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
887777,2000-06-06T01:40:55,-3.7122,102.537,230.9,IDC,ISC,ISC,2772103,mb,3.3,IDC,SOUTHERN SUMATRA,,,,,,
887849,2000-06-06T01:56:40,-4.357,102.787,33,ISC,ISC,ISC,2772110,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
887898,2000-06-06T02:37:03,-4.373,102.183,52.9,ISC,ISC,ISC,1736156,Mw,5.4,HRVD,SOUTHERN SUMATRA,,,,,,
888003,2000-06-06T03:09:53,-5.629,102.864,64.6,ISC,ISC,ISC,1807478,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
888063,2000-06-06T03:31:00,-4.673,102.253,56,ISC,ISC,ISC,1807481,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
888081,2000-06-06T03:35:07,-4.651,101.968,55.1,ISC,ISC,ISC,1736160,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
888137,2000-06-06T04:07:23,-5.71,102.881,34.6,ISC,ISC,ISC,1736162,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
888360,2000-06-06T05:31:25,-4.983,102.727,48.6,ISC,ISC,ISC,1736166,Mw,5.4,HRVD,SOUTHERN SUMATRA,,,,,,
888524,2000-06-06T07:13:55,-5.569,102.723,33,ISC,ISC,ISC,1736168,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
888616,2000-06-06T08:19:58,-4.525,102.354,84,ISC,ISC,ISC,1807499,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
888633,2000-06-06T08:21:14,-4.428,102.158,33,ISC,ISC,ISC,1807501,mb,4.4,ISC,SOUTHERN SUMATRA,,,,,,
888688,2000-06-06T08:43:59,-4.2637,101.2278,0,IDC,ISC,ISC,2772132,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
888714,2000-06-06T08:45:57,-5.471,103.205,33,ISC,ISC,ISC,1736170,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
888771,2000-06-06T09:13:56,-5.402,103.231,38.8,ISC,ISC,ISC,1807504,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
888877,2000-06-06T09:31:18,-4.377,102.039,33,ISC,ISC,ISC,1736172,mb,4.9,NEIC,SOUTHERN SUMATRA,,,,,,
888937,2000-06-06T09:58:08,-5.086,102.75,49.3,ISC,ISC,ISC,1736174,Mw,6.2,HRVD,SOUTHERN SUMATRA,,,,,,
888985,2000-06-06T10:35:34,-4.823,103.005,29.2,ISC,ISC,ISC,2772152,mb,4.5,ISC,SOUTHERN SUMATRA,,,,,,
888990,2000-06-06T10:36:34,-4.7553,103.108,31.4,IDC,ISC,ISC,1807512,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
889006,2000-06-06T10:44:18,-4.856,102.081,33,ISC,ISC,ISC,1807514,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
889045,2000-06-06T10:58:02,-4.815,102.014,31.1,ISC,ISC,ISC,1807516,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
889503,2000-06-06T13:55:26,-4.92,103.6067,0,IDC,ISC,ISC,2772169,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
889831,2000-06-06T15:44:31,-4.8824,102.9386,23,IDC,ISC,ISC,2772174,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
889901,2000-06-06T16:04:09,-4.6502,102.1207,0,IDC,ISC,ISC,2772176,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
889911,2000-06-06T16:06:48,-4.7598,102.5314,0,IDC,ISC,ISC,2772178,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
889947,2000-06-06T16:17:30,-5.089,102.123,41.7,ISC,ISC,ISC,1736180,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
889986,2000-06-06T16:26:37,-4.7983,102.4503,0,IDC,ISC,ISC,2772181,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
890227,2000-06-06T17:31:05,-4.899,101.874,43.6,ISC,ISC,ISC,1736182,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
890308,2000-06-06T18:19:57,-5.501,103.313,33,ISC,ISC,ISC,2772189,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
890326,2000-06-06T18:22:01,-5.498,102.812,27.5,ISC,ISC,ISC,1807545,mb,4.1,NEIC,SOUTHERN SUMATRA,,,,,,
890375,2000-06-06T18:32:06,-5.062,102.762,27.6,ISC,ISC,ISC,1736184,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
890553,2000-06-06T19:46:39,-4.457,102.514,63.2,ISC,ISC,ISC,1807552,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
890645,2000-06-06T20:32:12,-4.3595,102.0726,0,IDC,ISC,ISC,2772208,mb,3.3,IDC,SOUTHERN SUMATRA,,,,,,
890667,2000-06-06T20:47:33,-5.04,102.8306,0,IDC,ISC,ISC,2772212,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
890719,2000-06-06T21:00:12,-5.651,102.376,33,ISC,ISC,ISC,2772215,mb,3.6,ISC,SOUTHERN SUMATRA,,,,,,
890876,2000-06-06T21:39:36,-5.5925,102.733,0,IDC,ISC,ISC,2772219,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
891192,2000-06-06T23:12:37,-5.3294,102.1194,0,IDC,ISC,ISC,2772224,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
891332,2000-06-07T00:08:47,-4.538,102.331,41.3,ISC,ISC,ISC,2772227,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
891418,2000-06-07T00:43:15,-5.111,103.67,118.1,ISC,ISC,ISC,2772231,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
891536,2000-06-07T01:42:52,-4.3176,101.1267,0,IDC,ISC,ISC,2772234,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
891553,2000-06-07T01:48:20,-5.404,103.26,33,ISC,ISC,ISC,2772236,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
891574,2000-06-07T02:08:13,-4.9277,103.7102,0,IDC,ISC,ISC,2772238,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
891613,2000-06-07T02:22:09,-5.356,102.652,69.5,ISC,ISC,ISC,2772240,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
891752,2000-06-07T03:10:54,-4.976,102.258,26.6,ISC,ISC,ISC,1736198,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
891789,2000-06-07T03:24:02,-5.597,103.062,35.2,ISC,ISC,ISC,2772246,mb,3.7,ISC,SOUTHERN SUMATRA,,,,,,
891883,2000-06-07T03:52:30,-4.1336,101.5092,0,IDC,ISC,ISC,2772248,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
891970,2000-06-07T04:07:07,-4.858,102.148,56.2,ISC,ISC,ISC,1736202,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
891987,2000-06-07T04:12:10,-5.53,102.666,33,ISC,ISC,ISC,1807589,mb,4.3,NEIC,SOUTHERN SUMATRA,,,,,,
892204,2000-06-07T06:08:16,-5.014,102.16,33,ISC,ISC,ISC,2772262,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
892249,2000-06-07T06:23:13,-4.321,102.085,52.7,ISC,ISC,ISC,2772264,mb,3.7,ISC,SOUTHERN SUMATRA,,,,,,
892385,2000-06-07T07:28:35,-5.048,101.326,33,ISC,ISC,ISC,2772268,mb,4.3,ISC,SOUTHWEST OF SUMATRA,,,,,,
892466,2000-06-07T08:13:55,-5.675,101.3697,0,IDC,ISC,ISC,2772272,mb,3.7,IDC,SOUTHWEST OF SUMATRA,,,,,,
892470,2000-06-07T08:17:42,-5.8575,102.3853,0,IDC,ISC,ISC,2772274,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
892512,2000-06-07T08:48:01,-4.672,101.769,33,ISC,ISC,ISC,2772276,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
892655,2000-06-07T09:40:39,-5.568,103.185,33,ISC,ISC,ISC,1736204,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
892669,2000-06-07T09:42:39,-4.236,102.56,61.1,ISC,ISC,ISC,1807606,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
892728,2000-06-07T10:12:39,-3.7412,103.6741,33,IDC,ISC,ISC,2772286,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
893158,2000-06-07T13:32:53,-5.331,102.489,33,ISC,ISC,ISC,2772297,mb,3.5,ISC,SOUTHERN SUMATRA,,,,,,
893297,2000-06-07T14:31:42,-4.238,102.836,73.2,ISC,ISC,ISC,1807620,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
893354,2000-06-07T15:07:38,-4.7455,105.4642,0,IDC,ISC,ISC,2772303,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
893485,2000-06-07T15:54:58,-5.2602,103.542,44.1,IDC,ISC,ISC,2772306,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
893567,2000-06-07T16:24:53,-4.913,102.171,44.5,ISC,ISC,ISC,1736208,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
893826,2000-06-07T17:21:25,-4.1104,102.6075,0,IDC,ISC,ISC,2772313,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
893878,2000-06-07T17:39:53,-4.5343,102.177,0,IDC,ISC,ISC,2772317,mb,3.1,IDC,SOUTHERN SUMATRA,,,,,,
893894,2000-06-07T17:43:30,-5.275,103.183,30.2,ISC,ISC,ISC,2772319,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
893951,2000-06-07T18:04:01,-5.6102,100.0925,0,IDC,ISC,ISC,2772321,mb,3.7,IDC,SOUTHWEST OF SUMATRA,,,,,,
893986,2000-06-07T18:12:59,-5.834,102.416,30.8,ISC,ISC,ISC,2772325,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
893993,2000-06-07T18:23:49,-4.9041,103.8207,0,IDC,ISC,ISC,2772327,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
894019,2000-06-07T18:26:25,-5.3213,102.4282,26.7,IDC,ISC,ISC,2772329,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
894252,2000-06-07T19:44:49,-5.854,102.825,23.9,ISC,ISC,ISC,2772335,mb,3.4,ISC,SOUTHERN SUMATRA,,,,,,
894325,2000-06-07T20:04:35,-4.697,102.97,78.1,ISC,ISC,ISC,1807635,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
894370,2000-06-07T20:32:57,-4.609,101.959,40,ISC,ISC,ISC,1807639,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
894425,2000-06-07T20:51:22,-5.484,102.031,33,ISC,ISC,ISC,2772346,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
894575,2000-06-07T21:41:27,-4.642,101.925,33,ISC,ISC,ISC,1807644,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
894587,2000-06-07T21:42:36,-5.561,103.132,12.4,ISC,ISC,ISC,1807646,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
894733,2000-06-07T22:39:14,-5.1533,103.1446,0,IDC,ISC,ISC,2772355,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
894761,2000-06-07T22:46:54,-4.824,101.657,33,ISC,ISC,ISC,2772358,mb,3.7,ISC,SOUTHERN SUMATRA,,,,,,
894823,2000-06-07T23:23:47,-5.1725,103.4997,0,IDC,ISC,ISC,2772360,mb,4,IDC,SOUTHERN SUMATRA,,,,,,
894863,2000-06-07T23:35:10,-5.658,102.471,33,ISC,ISC,ISC,1736224,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
894890,2000-06-07T23:38:44,-5.647,102.872,33,ISC,ISC,ISC,1807654,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
894935,2000-06-07T23:45:24,-4.615,101.936,20.2,ISC,ISC,ISC,1736226,Mw,6.7,HRVD,SOUTHERN SUMATRA,,,,,,
894945,2000-06-07T23:51:02,-4.2839,102.3517,0,IDC,ISC,ISC,2772365,mb,4.6,IDC,SOUTHERN SUMATRA,,,,,,
894949,2000-06-07T23:58:30,-4.5747,102.052,31.1,IDC,ISC,ISC,2772368,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
894962,2000-06-07T23:59:23,-4.812,101.787,33,ISC,ISC,ISC,1807657,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
894967,2000-06-08T00:03:56,-5.1955,101.5554,0,IDC,ISC,ISC,2772370,mb,3.9,IDC,SOUTHWEST OF SUMATRA,,,,,,
894977,2000-06-08T00:05:59,-3.754,101.7149,0,IDC,ISC,ISC,2772372,mb,4.1,IDC,SOUTHERN SUMATRA,,,,,,
894998,2000-06-08T00:08:29,-4.4,102.051,33,ISC,ISC,ISC,1736230,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
895018,2000-06-08T00:08:54,-4.483,101.916,26.3,ISC,ISC,ISC,1736228,mb,5,NEIC,SOUTHERN SUMATRA,,,,,,
895048,2000-06-08T00:11:07,-4.618,102.053,21.6,ISC,ISC,ISC,1736232,mb,5.1,NEIC,SOUTHERN SUMATRA,,,,,,
895057,2000-06-08T00:14:20,-4.731,102.113,21.8,ISC,ISC,ISC,1807662,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
895094,2000-06-08T00:18:11,-4.454,102.001,33,ISC,ISC,ISC,1807665,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
895109,2000-06-08T00:20:15,-4.615,101.798,33,ISC,ISC,ISC,1807667,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
895115,2000-06-08T00:23:29,-4.3232,101.9442,0,IDC,ISC,ISC,2772382,mb,3.9,IDC,SOUTHERN SUMATRA,,,,,,
895135,2000-06-08T00:27:23,-4.473,102.081,33,ISC,ISC,ISC,1736234,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
895149,2000-06-08T00:28:50,-4.678,101.897,33,ISC,ISC,ISC,1807670,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
895163,2000-06-08T00:30:04,-4.57,101.888,33,ISC,ISC,ISC,1736236,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
895206,2000-06-08T00:33:18,-4.4878,102.0826,29.4,IDC,ISC,ISC,2772388,mb,4.1,IDC,SOUTHERN SUMATRA,,,,,,
895251,2000-06-08T00:37:08,-4.592,101.933,33,ISC,ISC,ISC,1807674,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
895356,2000-06-08T00:43:23,-4.438,101.958,33,ISC,ISC,ISC,1736240,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
895624,2000-06-08T01:09:21,-4.677,101.942,33,ISC,ISC,ISC,1807679,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
895649,2000-06-08T01:11:49,-4.9214,101.8526,21.7,IDC,ISC,ISC,2772403,mb,4,IDC,SOUTHERN SUMATRA,,,,,,
895705,2000-06-08T01:14:03,-4.47,102.012,33,ISC,ISC,ISC,1736242,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
895729,2000-06-08T01:16:04,-4.6215,101.6069,28.1,IDC,ISC,ISC,2772408,mb,4,IDC,SOUTHERN SUMATRA,,,,,,
895816,2000-06-08T01:28:48,-4.562,101.881,28.2,ISC,ISC,ISC,1807682,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
895892,2000-06-08T01:34:42,-4.638,101.884,32.8,ISC,ISC,ISC,1807686,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
895946,2000-06-08T01:40:35,-4.585,101.841,21.7,ISC,ISC,ISC,1736244,mb,4.9,NEIC,SOUTHERN SUMATRA,,,,,,
895986,2000-06-08T01:45:43,-5.3388,101.9242,0,IDC,ISC,ISC,2234430,mb,3.8,IDC,SOUTHWEST OF SUMATRA,,,,,,
896126,2000-06-08T02:01:43,-5.246,101.733,33,ISC,ISC,ISC,2772419,mb,4.1,ISC,SOUTHWEST OF SUMATRA,,,,,,
896210,2000-06-08T02:10:54,-4.483,101.894,33,ISC,ISC,ISC,1807693,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
896245,2000-06-08T02:11:53,-4.443,102.083,33,ISC,ISC,ISC,1736246,mb,4.9,NEIC,SOUTHERN SUMATRA,,,,,,
896312,2000-06-08T02:19:56,-4.881,101.335,33,ISC,ISC,ISC,2772423,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
896385,2000-06-08T02:27:24,-5.787,101.882,33,ISC,ISC,ISC,2772426,mb,3.9,ISC,SOUTHWEST OF SUMATRA,,,,,,
896449,2000-06-08T02:34:38,-4.4544,102.1799,35.3,IDC,ISC,ISC,2772428,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
896750,2000-06-08T03:10:21,-4.757,101.871,28.1,ISC,ISC,ISC,1807701,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
896870,2000-06-08T03:21:40,-4.214,101.912,33,ISC,ISC,ISC,2772432,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
896956,2000-06-08T03:35:55,-5.2803,101.5361,33,DJA,ISC,ISC,2772434,mb,3.7,IDC,SOUTHWEST OF SUMATRA,,,,,,
897202,2000-06-08T04:21:24,-5.1328,101.7094,100,DJA,ISC,ISC,2772441,mb,3.7,IDC,SOUTHWEST OF SUMATRA,,,,,,
897226,2000-06-08T04:24:32,-4.446,102.2245,0,IDC,ISC,ISC,1736252,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
897314,2000-06-08T04:34:53,-4.456,102.009,58,ISC,ISC,ISC,2790734,mb,5,NEIC,SOUTHERN SUMATRA,,,,,,
897384,2000-06-08T04:43:26,-5.606,102.815,33,ISC,ISC,ISC,1736254,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
897455,2000-06-08T04:56:17,-4.358,101.962,26.8,ISC,ISC,ISC,1807709,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
897468,2000-06-08T04:58:29,-4.3129,102.1161,0,IDC,ISC,ISC,2772449,mb,4,IDC,SOUTHERN SUMATRA,,,,,,
897693,2000-06-08T05:47:18,-4.474,102.381,75.4,ISC,ISC,ISC,1807711,mb,3.6,ISC,SOUTHERN SUMATRA,,,,,,
897776,2000-06-08T06:18:24,-5.397,101.753,33,ISC,ISC,ISC,2772454,mb,3.8,ISC,SOUTHWEST OF SUMATRA,,,,,,
897794,2000-06-08T06:30:38,-5.7556,101.2808,33,DJA,ISC,ISC,2772456,mb,4.1,IDC,SOUTHWEST OF SUMATRA,,,,,,
897837,2000-06-08T06:44:40,-4.9823,101.155,0,IDC,ISC,ISC,2772458,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
898020,2000-06-08T07:32:56,-4.308,102.407,84.6,ISC,ISC,ISC,2772460,mb,3.8,ISC,SOUTHERN SUMATRA,,,,,,
898226,2000-06-08T08:17:02,-5.123,101.61,32,ISC,ISC,ISC,2772466,mb,3.7,ISC,SOUTHWEST OF SUMATRA,,,,,,
898246,2000-06-08T08:20:39,-4.705,101.571,33,ISC,ISC,ISC,2772468,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
898407,2000-06-08T09:01:10,-4.45,102.014,33,ISC,ISC,ISC,2772470,mb,4.1,ISC,SOUTHERN SUMATRA,,,,,,
898443,2000-06-08T09:14:44,-4.3984,102.316,0,IDC,ISC,ISC,2772472,mb,4.1,IDC,SOUTHERN SUMATRA,,,,,,
898620,2000-06-08T09:52:21,-5.12,101.644,110,ISC,ISC,ISC,2790769,mb,5.8,DJA,SOUTHWEST OF SUMATRA,,,,,,
898854,2000-06-08T10:23:48,-4.968,102.498,36.6,ISC,ISC,ISC,2772481,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
899064,2000-06-08T11:08:22,-4.626,101.794,12.4,ISC,ISC,ISC,2772485,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
899087,2000-06-08T11:13:04,-4.368,102.097,33,ISC,ISC,ISC,2772487,mb,3.6,ISC,SOUTHERN SUMATRA,,,,,,
899125,2000-06-08T11:29:15,-5.4935,101.8289,0,IDC,ISC,ISC,2772489,mb,4,IDC,SOUTHWEST OF SUMATRA,,,,,,
899177,2000-06-08T11:44:49,-5.148,101.63,33,ISC,ISC,ISC,1807725,mb,4.3,NEIC,SOUTHWEST OF SUMATRA,,,,,,
899212,2000-06-08T11:53:30,-4.769,101.586,17.6,ISC,ISC,ISC,2772492,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
899267,2000-06-08T12:09:49,-4.854,101.8114,100,DJA,ISC,ISC,2790780,mb,5.1,DJA,SOUTHERN SUMATRA,,,,,,
899279,2000-06-08T12:14:45,-4.395,102.105,33,ISC,ISC,ISC,2790782,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
899299,2000-06-08T12:18:19,-5.434,102.621,33,ISC,ISC,ISC,1807727,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
899363,2000-06-08T12:31:42,-4.111,102.488,38.3,ISC,ISC,ISC,2772499,mb,3.8,NEIC,SOUTHERN SUMATRA,,,,,,
899388,2000-06-08T12:34:31,-5.527,102.734,33,ISC,ISC,ISC,1736266,mb,4.7,NEIC,SOUTHERN SUMATRA,,,,,,
899423,2000-06-08T12:42:18,-4.268,102.209,49.5,ISC,ISC,ISC,2772502,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
899523,2000-06-08T12:59:58,-4.353,102.26,45.1,ISC,ISC,ISC,1736268,mb,5.1,NEIC,SOUTHERN SUMATRA,,,,,,
899590,2000-06-08T13:17:39,-5.059,102.327,33,ISC,ISC,ISC,2772525,mb,4.3,ISC,SOUTHERN SUMATRA,,,,,,
899612,2000-06-08T13:25:14,-4.71,103.3698,0,IDC,ISC,ISC,2772527,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
899628,2000-06-08T13:26:51,-1.219,99.373,33,ISC,ISC,ISC,1807740,mb,3.6,NEIC,SOUTHERN SUMATRA,,,,,,
899785,2000-06-08T14:07:37,-4.614,102.009,8.5,ISC,ISC,ISC,1736272,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
899790,2000-06-08T14:15:46,-5.1325,102.2302,271.8,IDC,ISC,ISC,2772532,mb,3.1,IDC,SOUTHERN SUMATRA,,,,,,
899934,2000-06-08T14:55:05,-4.411,102.127,36.3,ISC,ISC,ISC,1736274,mb,4.8,NEIC,SOUTHERN SUMATRA,,,,,,
899983,2000-06-08T15:03:34,-5.514,101.0873,33,DJA,ISC,ISC,2772537,mb,3.6,IDC,SOUTHWEST OF SUMATRA,,,,,,
900144,2000-06-08T15:34:59,-5.629,102.277,29.7,ISC,ISC,ISC,2772543,mb,4,ISC,SOUTHERN SUMATRA,,,,,,
900205,2000-06-08T15:53:34,-5.385,102.943,33,ISC,ISC,ISC,2772545,mb,4.2,ISC,SOUTHERN SUMATRA,,,,,,
900240,2000-06-08T16:02:40,-4.76,101.758,33,ISC,ISC,ISC,2772547,mb,3.9,ISC,SOUTHERN SUMATRA,,,,,,
900260,2000-06-08T16:05:31,-5.2896,103.3626,0,IDC,ISC,ISC,2772551,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
900392,2000-06-08T16:47:58,-5.0737,101.7289,200,DJA,ISC,ISC,2790816,mb,4,DJA,SOUTHWEST OF SUMATRA,,,,,,
900401,2000-06-08T16:50:02,-5.289,103.511,0,IDC,ISC,ISC,2772553,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
900465,2000-06-08T17:02:12,-5.7647,101.1738,33,DJA,ISC,ISC,2790820,ML,4.5,DJA,SOUTHWEST OF SUMATRA,,,,,,
